epoch,lr,step,test_acc,time,train_acc,train_loss,valid_acc,valid_loss
0,,49,,,,2.565112352371216,,
0,,99,,,,2.565502166748047,,
0,,149,,,,2.565185546875,,
0,,180,,,,,0.07766032218933105,2.564952850341797
0,0.0010000000474974513,180,0.0,21.998828887939453,0.0799584612250328,,,
1,,199,,,,2.5650322437286377,,
1,,249,,,,2.5653481483459473,,
1,,299,,,,2.564891815185547,,
1,,349,,,,2.5651209354400635,,
1,,361,,,,,0.07730934023857117,2.564958095550537
1,0.0010000000474974513,361,0.0,35.18102264404297,0.07855188846588135,,,
2,,399,,,,2.565093755722046,,
2,,449,,,,2.565239667892456,,
2,,499,,,,2.5648579597473145,,
2,,542,,,,,0.07737284898757935,2.564953565597534
2,0.0010000000474974513,542,0.0,48.21945571899414,0.07791491597890854,,,
3,,549,,,,2.5648269653320312,,
3,,599,,,,2.564807653427124,,
3,,649,,,,2.5648725032806396,,
3,,699,,,,2.564852237701416,,
3,,723,,,,,0.07717633992433548,2.5649590492248535
3,0.0010000000474974513,723,0.0,61.46686553955078,0.07761422544717789,,,
4,,749,,,,2.5651819705963135,,
4,,799,,,,2.5648419857025146,,
4,,849,,,,2.564974069595337,,
4,,899,,,,2.5649771690368652,,
4,,904,,,,,0.07704464346170425,2.5649514198303223
4,0.0010000000474974513,904,0.0,74.77369689941406,0.07750701904296875,,,
5,,949,,,,2.5649311542510986,,
5,,999,,,,2.564798355102539,,
5,,1049,,,,2.565035104751587,,
5,,1085,,,,,0.07701016962528229,2.56499981880188
5,0.0010000000474974513,1085,0.0,87.96873474121094,0.07747611403465271,,,
6,,1099,,,,2.564652442932129,,
6,,1149,,,,2.5648603439331055,,
6,,1199,,,,2.565032958984375,,
6,,1249,,,,2.564951181411743,,
6,,1266,,,,,0.07702475786209106,2.5649678707122803
6,0.0010000000474974513,1266,0.0,100.97821807861328,0.0773763656616211,,,
7,,1299,,,,2.565129041671753,,
7,,1349,,,,2.5651133060455322,,
7,,1399,,,,2.5651066303253174,,
7,,1447,,,,,0.07709673792123795,2.564953565597534
7,0.0010000000474974513,1447,0.0,114.43566131591797,0.07726893573999405,,,
8,,1449,,,,2.5649850368499756,,
8,,1499,,,,2.565406084060669,,
8,,1549,,,,2.5651297569274902,,
8,,1599,,,,2.564764976501465,,
8,,1628,,,,,0.0770692452788353,2.564984083175659
8,0.0010000000474974513,1628,0.0,127.50933837890625,0.07720202952623367,,,
9,,1649,,,,2.564962387084961,,
9,,1699,,,,2.5649709701538086,,
9,,1749,,,,2.5648396015167236,,
9,,1799,,,,2.5650899410247803,,
9,,1809,,,,,0.0769832581281662,2.5649631023406982
9,0.0010000000474974513,1809,0.0,140.7310791015625,0.07717879861593246,,,
10,,1849,,,,2.564779758453369,,
10,,1899,,,,2.565197467803955,,
10,,1949,,,,2.5648868083953857,,
10,,1990,,,,,0.07694385945796967,2.5649590492248535
10,0.0010000000474974513,1990,0.0,153.9320831298828,0.07716163992881775,,,
11,,1999,,,,2.5645382404327393,,
11,,2049,,,,2.5648908615112305,,
11,,2099,,,,2.5650181770324707,,
11,,2149,,,,2.5648508071899414,,
11,,2171,,,,,0.0770038440823555,2.564958333969116
11,0.0010000000474974513,2171,0.0,167.08920288085938,0.07712322473526001,,,
12,,2199,,,,2.5650076866149902,,
12,,2249,,,,2.564899444580078,,
12,,2299,,,,2.5648083686828613,,
12,,2349,,,,2.565061569213867,,
12,,2352,,,,,0.0769461840391159,2.564954996109009
12,0.0010000000474974513,2352,0.0,180.07803344726562,0.07711105793714523,,,
13,,2399,,,,2.564915418624878,,
13,,2449,,,,2.5649003982543945,,
13,,2499,,,,2.565124273300171,,
13,,2533,,,,,0.0769231840968132,2.5649642944335938
13,0.0010000000474974513,2533,0.0,193.1737823486328,0.07710100710391998,,,
14,,2549,,,,2.5649640560150146,,
14,,2599,,,,2.56396484375,,
14,,2649,,,,2.5645880699157715,,
14,,2699,,,,2.248026132583618,,
14,,2714,,,,,0.0795709416270256,2.2007882595062256
14,0.0010000000474974513,2714,0.0,206.3278350830078,0.07830771803855896,,,
15,,2749,,,,2.215009927749634,,
15,,2799,,,,2.17997407913208,,
15,,2849,,,,2.177640199661255,,
15,,2895,,,,,0.08523690700531006,2.1060292720794678
15,0.0010000000474974513,2895,0.0,219.322021484375,0.08368736505508423,,,
16,,2899,,,,2.115780830383301,,
16,,2949,,,,1.815265417098999,,
16,,2999,,,,1.723642110824585,,
16,,3049,,,,1.664594054222107,,
16,,3076,,,,,0.09580780565738678,1.6203477382659912
16,0.0010000000474974513,3076,0.0,232.55067443847656,0.09567014127969742,,,
17,,3099,,,,1.7099360227584839,,
17,,3149,,,,1.5618417263031006,,
17,,3199,,,,1.5114763975143433,,
17,,3249,,,,1.5356894731521606,,
17,,3257,,,,,0.1110682338476181,1.505014181137085
17,0.0010000000474974513,3257,0.0,245.56301879882812,0.11055450886487961,,,
18,,3299,,,,1.473192811012268,,
18,,3349,,,,1.4615095853805542,,
18,,3399,,,,1.4165947437286377,,
18,,3438,,,,,0.12712480127811432,1.4073783159255981
18,0.0010000000474974513,3438,0.0,258.7694091796875,0.12622754275798798,,,
19,,3449,,,,1.3987394571304321,,
19,,3499,,,,1.4323394298553467,,
19,,3549,,,,1.4553123712539673,,
19,,3599,,,,1.3749754428863525,,
19,,3619,,,,,0.14253516495227814,1.3547271490097046
19,0.0010000000474974513,3619,0.0,271.583984375,0.14110469818115234,,,
20,,3649,,,,1.3568514585494995,,
20,,3699,,,,1.367815375328064,,
20,,3749,,,,1.3607531785964966,,
20,,3799,,,,1.371238350868225,,
20,,3800,,,,,0.1569100171327591,1.3409394025802612
20,0.0010000000474974513,3800,0.0,284.8417663574219,0.15513396263122559,,,
21,,3849,,,,1.3612486124038696,,
21,,3899,,,,1.3455332517623901,,
21,,3949,,,,1.3572064638137817,,
21,,3981,,,,,0.1702040582895279,1.3240633010864258
21,0.0010000000474974513,3981,0.0,298.0316467285156,0.16822609305381775,,,
22,,3999,,,,1.3649530410766602,,
22,,4049,,,,1.3744723796844482,,
22,,4099,,,,1.3029760122299194,,
22,,4149,,,,1.3057034015655518,,
22,,4162,,,,,0.18265128135681152,1.309168815612793
22,0.0010000000474974513,4162,0.0,310.88916015625,0.18039029836654663,,,
23,,4199,,,,1.3286241292953491,,
23,,4249,,,,1.3612112998962402,,
23,,4299,,,,1.2928590774536133,,
23,,4343,,,,,0.19414666295051575,1.3007192611694336
23,0.0010000000474974513,4343,0.0,324.0598449707031,0.19165030121803284,,,
24,,4349,,,,1.3342124223709106,,
24,,4399,,,,1.3136022090911865,,
24,,4449,,,,1.3333947658538818,,
24,,4499,,,,1.2987642288208008,,
24,,4524,,,,,0.20487119257450104,1.2908633947372437
24,0.0010000000474974513,4524,0.0,337.14837646484375,0.202129065990448,,,
25,,4549,,,,1.343981385231018,,
25,,4599,,,,1.3113255500793457,,
25,,4649,,,,1.2892329692840576,,
25,,4699,,,,1.292697548866272,,
25,,4705,,,,,0.2145693004131317,1.3166664838790894
25,0.0010000000474974513,4705,0.0,350.43780517578125,0.21185393631458282,,,
26,,4749,,,,1.2932595014572144,,
26,,4799,,,,1.3039947748184204,,
26,,4849,,,,1.294144868850708,,
26,,4886,,,,,0.22356446087360382,1.2793282270431519
26,0.0010000000474974513,4886,0.0,363.71124267578125,0.22095490992069244,,,
27,,4899,,,,1.334302544593811,,
27,,4949,,,,1.3020329475402832,,
27,,4999,,,,1.2779484987258911,,
27,,5049,,,,1.2528655529022217,,
27,,5067,,,,,0.23206299543380737,1.2897921800613403
27,0.0010000000474974513,5067,0.0,376.6454162597656,0.22947070002555847,,,
28,,5099,,,,1.3168964385986328,,
28,,5149,,,,1.2645288705825806,,
28,,5199,,,,1.2684739828109741,,
28,,5248,,,,,0.24001476168632507,1.2888034582138062
28,0.0010000000474974513,5248,0.0,390.096923828125,0.23747435212135315,,,
29,,5249,,,,1.298186182975769,,
29,,5299,,,,1.2814805507659912,,
29,,5349,,,,1.2750180959701538,,
29,,5399,,,,1.2000524997711182,,
29,,5429,,,,,0.2475353628396988,1.2810347080230713
29,0.0010000000474974513,5429,0.0,403.15631103515625,0.24502840638160706,,,
30,,5449,,,,1.3003177642822266,,
30,,5499,,,,1.2839243412017822,,
30,,5549,,,,1.3037363290786743,,
30,,5599,,,,1.2570856809616089,,
30,,5610,,,,,0.2546479105949402,1.264127492904663
30,0.0010000000474974513,5610,0.0,416.35101318359375,0.25214970111846924,,,
31,,5649,,,,1.2598429918289185,,
31,,5699,,,,1.2426977157592773,,
31,,5749,,,,1.2402490377426147,,
31,,5791,,,,,0.2611672878265381,1.3162230253219604
31,0.0010000000474974513,5791,0.0,429.6492614746094,0.2588796615600586,,,
32,,5799,,,,1.283203363418579,,
32,,5849,,,,1.2227030992507935,,
32,,5899,,,,1.2752546072006226,,
32,,5949,,,,1.2293627262115479,,
32,,5972,,,,,0.2671108841896057,1.2821592092514038
32,0.0010000000474974513,5972,0.0,442.86749267578125,0.26528745889663696,,,
33,,5999,,,,1.241382122039795,,
33,,6049,,,,1.233948826789856,,
33,,6099,,,,1.258131980895996,,
33,,6149,,,,1.2487454414367676,,
33,,6153,,,,,0.27305203676223755,1.233376383781433
33,0.0010000000474974513,6153,0.0,456.09112548828125,0.27144667506217957,,,
34,,6199,,,,1.2469213008880615,,
34,,6249,,,,1.212149977684021,,
34,,6299,,,,1.2282825708389282,,
34,,6334,,,,,0.2786853611469269,1.256300687789917
34,0.0010000000474974513,6334,0.0,469.2958984375,0.27730828523635864,,,
35,,6349,,,,1.2121902704238892,,
35,,6399,,,,1.2491552829742432,,
35,,6449,,,,1.2171159982681274,,
35,,6499,,,,1.2294762134552002,,
35,,6515,,,,,0.28402718901634216,1.2479588985443115
35,0.0010000000474974513,6515,0.0,482.29852294921875,0.282908171415329,,,
36,,6549,,,,1.2622346878051758,,
36,,6599,,,,1.200461745262146,,
36,,6649,,,,1.2336994409561157,,
36,,6696,,,,,0.2893933653831482,1.197488784790039
36,0.0010000000474974513,6696,0.0,495.49383544921875,0.28827568888664246,,,
37,,6699,,,,1.2462899684906006,,
37,,6749,,,,1.2402912378311157,,
37,,6799,,,,1.2027448415756226,,
37,,6849,,,,1.186083436012268,,
37,,6877,,,,,0.29461362957954407,1.2020609378814697
37,0.0010000000474974513,6877,0.0,508.5762634277344,0.29344236850738525,,,
38,,6899,,,,1.2113111019134521,,
38,,6949,,,,1.2591856718063354,,
38,,6999,,,,1.2202603816986084,,
38,,7049,,,,1.2111979722976685,,
38,,7058,,,,,0.299552321434021,1.1999073028564453
38,0.0010000000474974513,7058,0.0,522.0413818359375,0.29836541414260864,,,
39,,7099,,,,1.2156102657318115,,
39,,7149,,,,1.2139418125152588,,
39,,7199,,,,1.2140992879867554,,
39,,7239,,,,,0.3042278289794922,1.2197504043579102
39,0.0010000000474974513,7239,0.0,535.06201171875,0.30312374234199524,,,
40,,7249,,,,1.2285423278808594,,
40,,7299,,,,1.2153475284576416,,
40,,7349,,,,1.1623847484588623,,
40,,7399,,,,1.1913983821868896,,
40,,7420,,,,,0.30878397822380066,1.1849578619003296
40,0.0010000000474974513,7420,0.0,548.2051391601562,0.3076935112476349,,,
41,,7449,,,,1.2258992195129395,,
41,,7499,,,,1.2165422439575195,,
41,,7549,,,,1.160161018371582,,
41,,7599,,,,1.2100111246109009,,
41,,7601,,,,,0.312745600938797,1.3532910346984863
41,0.0010000000474974513,7601,0.0,561.4537353515625,0.3121245801448822,,,
42,,7649,,,,1.1512231826782227,,
42,,7699,,,,1.1908981800079346,,
42,,7749,,,,1.1724718809127808,,
42,,7782,,,,,0.3166281580924988,1.1681164503097534
42,0.0010000000474974513,7782,0.0,574.653564453125,0.3163132071495056,,,
43,,7799,,,,1.1975433826446533,,
43,,7849,,,,1.1981000900268555,,
43,,7899,,,,1.2119462490081787,,
43,,7949,,,,1.2178457975387573,,
43,,7963,,,,,0.32074135541915894,1.203633427619934
43,0.0010000000474974513,7963,0.0,587.7815551757812,0.32041069865226746,,,
44,,7999,,,,1.2109168767929077,,
44,,8049,,,,1.2212828397750854,,
44,,8099,,,,1.1903109550476074,,
44,,8144,,,,,0.32474881410598755,1.1544541120529175
44,0.0010000000474974513,8144,0.0,601.0809936523438,0.32437944412231445,,,
45,,8149,,,,1.1781959533691406,,
45,,8199,,,,1.1407684087753296,,
45,,8249,,,,1.161050796508789,,
45,,8299,,,,1.1739954948425293,,
45,,8325,,,,,0.3285486698150635,1.2020621299743652
45,0.0010000000474974513,8325,0.0,613.92724609375,0.3282521665096283,,,
46,,8349,,,,1.1625497341156006,,
46,,8399,,,,1.202313780784607,,
46,,8449,,,,1.1743831634521484,,
46,,8499,,,,1.1614094972610474,,
46,,8506,,,,,0.3322286009788513,1.1535555124282837
46,0.0010000000474974513,8506,0.0,627.38818359375,0.33197128772735596,,,
47,,8549,,,,1.1502760648727417,,
47,,8599,,,,1.1762323379516602,,
47,,8649,,,,1.1523581743240356,,
47,,8687,,,,,0.33594006299972534,1.1439999341964722
47,0.0010000000474974513,8687,0.0,640.23779296875,0.3356172442436218,,,
48,,8699,,,,1.1864399909973145,,
48,,8749,,,,1.1959211826324463,,
48,,8799,,,,1.1707707643508911,,
48,,8849,,,,1.129945158958435,,
48,,8868,,,,,0.3394368886947632,1.1693353652954102
48,0.0010000000474974513,8868,0.0,653.0706787109375,0.3391491770744324,,,
49,,8899,,,,1.1661604642868042,,
49,,8949,,,,1.1076666116714478,,
49,,8999,,,,1.129865288734436,,
49,,9049,,,,1.1078671216964722,,
49,,9049,,,,,0.3426511883735657,1.1856718063354492
49,0.0010000000474974513,9049,0.0,666.4002685546875,0.3425849378108978,,,
50,,9099,,,,1.1283470392227173,,
50,,9149,,,,1.1027330160140991,,
50,,9199,,,,1.13880455493927,,
50,,9230,,,,,0.3459413945674896,1.1279754638671875
50,0.0010000000474974513,9230,0.0,679.8450927734375,0.3459329307079315,,,
51,,9249,,,,1.1509792804718018,,
51,,9299,,,,1.1339726448059082,,
51,,9349,,,,1.1518515348434448,,
51,,9399,,,,1.1452381610870361,,
51,,9411,,,,,0.34931114315986633,1.1281133890151978
51,0.0010000000474974513,9411,0.0,692.8495483398438,0.3492127060890198,,,
52,,9449,,,,1.1710292100906372,,
52,,9499,,,,1.1600242853164673,,
52,,9549,,,,1.1418722867965698,,
52,,9592,,,,,0.3525222837924957,1.1289055347442627
52,0.0010000000474974513,9592,0.0,705.4735107421875,0.3524263799190521,,,
53,,9599,,,,1.1206260919570923,,
53,,9649,,,,1.1140180826187134,,
53,,9699,,,,1.1669681072235107,,
53,,9749,,,,1.129588007926941,,
53,,9773,,,,,0.3555842339992523,1.1345947980880737
53,0.0010000000474974513,9773,0.0,718.4619140625,0.3555562198162079,,,
54,,9799,,,,1.1139960289001465,,
54,,9849,,,,1.1386901140213013,,
54,,9899,,,,1.1443169116973877,,
54,,9949,,,,1.1145086288452148,,
54,,9954,,,,,0.3585328161716461,1.137980341911316
54,0.0010000000474974513,9954,0.0,731.4771728515625,0.3586050570011139,,,
55,,9999,,,,1.123175859451294,,
55,,10049,,,,1.1352479457855225,,
55,,10099,,,,1.1706527471542358,,
55,,10135,,,,,0.3614673316478729,1.1095755100250244
55,0.0010000000474974513,10135,0.0,744.5723266601562,0.36159858107566833,,,
56,,10149,,,,1.1114150285720825,,
56,,10199,,,,1.1258254051208496,,
56,,10249,,,,1.1084941625595093,,
56,,10299,,,,1.0908573865890503,,
56,,10316,,,,,0.3644116222858429,1.1070106029510498
56,0.0010000000474974513,10316,0.0,757.6527099609375,0.36449968814849854,,,
57,,10349,,,,1.1130542755126953,,
57,,10399,,,,1.129988670349121,,
57,,10449,,,,1.120549201965332,,
57,,10497,,,,,0.3671667277812958,1.136844277381897
57,0.0010000000474974513,10497,0.0,770.3590087890625,0.3673544228076935,,,
58,,10499,,,,1.1520887613296509,,
58,,10549,,,,1.118337631225586,,
58,,10599,,,,1.072134017944336,,
58,,10649,,,,1.1199277639389038,,
58,,10678,,,,,0.3698323965072632,1.1054905652999878
58,0.0010000000474974513,10678,0.0,783.1583251953125,0.3701280355453491,,,
59,,10699,,,,1.1032599210739136,,
59,,10749,,,,1.0919138193130493,,
59,,10799,,,,1.123923897743225,,
59,,10849,,,,1.0790760517120361,,
59,,10859,,,,,0.37252023816108704,1.1052478551864624
59,0.0010000000474974513,10859,0.0,795.8546142578125,0.3728400468826294,,,
60,,10899,,,,1.1210503578186035,,
60,,10949,,,,1.091464638710022,,
60,,10999,,,,1.0962049961090088,,
60,,11040,,,,,0.3749832808971405,1.1398797035217285
60,0.0010000000474974513,11040,0.0,808.9239501953125,0.375499427318573,,,
61,,11049,,,,1.165656328201294,,
61,,11099,,,,1.126809000968933,,
61,,11149,,,,1.0947544574737549,,
61,,11199,,,,1.1147760152816772,,
61,,11221,,,,,0.37731143832206726,1.117814064025879
61,0.0010000000474974513,11221,0.0,821.7976684570312,0.37806788086891174,,,
62,,11249,,,,1.0748480558395386,,
62,,11299,,,,1.104840636253357,,
62,,11349,,,,1.0881414413452148,,
62,,11399,,,,1.0715408325195312,,
62,,11402,,,,,0.3797244429588318,1.0982264280319214
62,0.0010000000474974513,11402,0.0,834.04443359375,0.3806035816669464,,,
63,,11449,,,,1.0695645809173584,,
63,,11499,,,,1.106080174446106,,
63,,11549,,,,1.041206955909729,,
63,,11583,,,,,0.38218361139297485,1.074660301208496
63,0.0010000000474974513,11583,0.0,846.7766723632812,0.3830691874027252,,,
64,,11599,,,,1.0776915550231934,,
64,,11649,,,,1.0646427869796753,,
64,,11699,,,,1.0893995761871338,,
64,,11749,,,,1.0835533142089844,,
64,,11764,,,,,0.3846096396446228,1.0867468118667603
64,0.0010000000474974513,11764,0.0,859.6822509765625,0.3854857385158539,,,
65,,11799,,,,1.0548105239868164,,
65,,11849,,,,1.027085542678833,,
65,,11899,,,,1.0646648406982422,,
65,,11945,,,,,0.3869655132293701,1.079291820526123
65,0.0010000000474974513,11945,0.0,872.5985107421875,0.38785386085510254,,,
66,,11949,,,,1.055114984512329,,
66,,11999,,,,1.0741024017333984,,
66,,12049,,,,1.1050703525543213,,
66,,12099,,,,1.079050898551941,,
66,,12126,,,,,0.38921186327934265,1.1057116985321045
66,0.0010000000474974513,12126,0.0,885.3232421875,0.3901589512825012,,,
67,,12149,,,,1.1235347986221313,,
67,,12199,,,,1.041380524635315,,
67,,12249,,,,1.0946744680404663,,
67,,12299,,,,1.0832562446594238,,
67,,12307,,,,,0.3913690745830536,1.0787465572357178
67,0.0010000000474974513,12307,0.0,898.5240478515625,0.3924283981323242,,,
68,,12349,,,,1.0580586194992065,,
68,,12399,,,,1.0788675546646118,,
68,,12449,,,,1.097734808921814,,
68,,12488,,,,,0.39347171783447266,1.0960776805877686
68,0.0010000000474974513,12488,0.0,911.8251953125,0.3946473002433777,,,
69,,12499,,,,1.0949808359146118,,
69,,12549,,,,1.0494678020477295,,
69,,12599,,,,1.0693943500518799,,
69,,12649,,,,1.0741913318634033,,
69,,12669,,,,,0.39556509256362915,1.0654393434524536
69,0.0010000000474974513,12669,0.0,924.9158935546875,0.3968190550804138,,,
70,,12699,,,,1.0861554145812988,,
70,,12749,,,,1.0506634712219238,,
70,,12799,,,,1.0334738492965698,,
70,,12849,,,,1.056272029876709,,
70,,12850,,,,,0.39772605895996094,1.0522359609603882
70,0.0010000000474974513,12850,0.0,938.2427978515625,0.3989548683166504,,,
71,,12899,,,,1.0686287879943848,,
71,,12949,,,,1.091359257698059,,
71,,12999,,,,1.0689237117767334,,
71,,13031,,,,,0.3997647762298584,1.085115671157837
71,0.0010000000474974513,13031,0.0,951.45166015625,0.401050865650177,,,
72,,13049,,,,1.0021882057189941,,
72,,13099,,,,1.103907585144043,,
72,,13149,,,,1.0347728729248047,,
72,,13199,,,,1.0474416017532349,,
72,,13212,,,,,0.4017254710197449,1.0593727827072144
72,0.0010000000474974513,13212,0.0,964.7747192382812,0.4030967354774475,,,
73,,13249,,,,1.0475002527236938,,
73,,13299,,,,1.043035626411438,,
73,,13349,,,,1.0661381483078003,,
73,,13393,,,,,0.40368422865867615,1.0589607954025269
73,0.0010000000474974513,13393,0.0,977.878173828125,0.40510499477386475,,,
74,,13399,,,,1.0253396034240723,,
74,,13449,,,,1.0727492570877075,,
74,,13499,,,,1.007773995399475,,
74,,13549,,,,1.0649874210357666,,
74,,13574,,,,,0.40563809871673584,1.0514034032821655
74,0.0010000000474974513,13574,0.0,990.8575439453125,0.407086044549942,,,
75,,13599,,,,1.0324780941009521,,
75,,13649,,,,1.0707645416259766,,
75,,13699,,,,1.084920883178711,,
75,,13749,,,,1.0499368906021118,,
75,,13755,,,,,0.40755924582481384,1.0537936687469482
75,0.0010000000474974513,13755,0.0,1004.1702270507812,0.4090203046798706,,,
76,,13799,,,,1.0377016067504883,,
76,,13849,,,,1.0461665391921997,,
76,,13899,,,,1.1004289388656616,,
76,,13936,,,,,0.4093121290206909,1.084428071975708
76,0.0010000000474974513,13936,0.0,1017.0833740234375,0.41090571880340576,,,
77,,13949,,,,1.0865837335586548,,
77,,13999,,,,1.0230047702789307,,
